book_id,title,author,price,stock,category
9780061129735,The Art of Loving,Erich Fromm,365000,14,Self-Help
9780061131271,Factotum tie-in,Charles Bukowski,342000,19,Fiction
9780061131523,The White Masai,Corinne Hofmann,204000,18,Biography & Autobiography
9780061131622,Mandy,Julie Andrews Edwards,326000,8,Juvenile Fiction
9780061136900,The Crusader,Paul Kengor,320000,11,Political Science
9780061137037,Spider's House,Paul Bowles,313000,19,Fiction
9780061137365,Days,Paul Bowles,245000,13,Fiction
9780061137457,Howl,Allen Ginsberg;Barry Miles,207000,6,Poetry
9780061139376,Coraline,Neil Gaiman,241000,10,Fiction
9780061139635,Points in Time,Paul Bowles,305000,11,Fiction
9780061140501,At the Edge,Cait London,125000,11,Fiction
9780061140532,Remind Me Again Why I Need A Man,Claudia Carroll,290000,17,Fiction
9780061142024,Stardust,Neil Gaiman,305000,18,Fiction
9780061144899,When the Heart Waits,Sue Monk Kidd,159000,18,Religion
9780061145391,The Gabriel Hounds,Mary Stewart,220000,17,Fiction
9780061150142,The Pact,Jodi Picoult,190000,8,Fiction
9780061159176,The Known World,Edward P. Jones,189000,13,Fiction
9780061177590,Women,Charles Bukowski,117000,14,Fiction
9780061196676,Smithsonian Intimate Guide to Human Origins,Carl Zimmer,331000,11,Social Science
9780061196683,My secret,Frank Warren,172000,12,Antiques & Collectibles
9780061198755,The Secret Lives of Men and Women,Frank Warren,272000,18,Self-Help
9780061205699,To Kill a Mockingbird (slipcased edition),Harper Lee,116000,14,Fiction
9780061208492,The Complete C. S. Lewis Signature Classics,C. S. Lewis,276000,6,Religion
9780061238239,The End of Days,Zecharia Sitchin,128000,16,History
9780061312113,The Blue and Brown Books,Ludwig Wittgenstein,223000,15,Philosophy
9780062508867,Muhammad,Karen Armstrong,311000,19,Biography & Autobiography
9780062511119,A Manual for Living,Epictetus,135000,16,Religion
9780062512796,The Pilgrimage,Paulo Coelho;Alan R. Clarke,200000,11,Fiction
9780062513342,The Valkyries,Paulo Coelho,158000,5,Fiction
9780062516374,Rainforest Home Remedies,Rosita Arvigo;Nadine Epstein,328000,17,Health & Fitness
9780062700254,Bulfinch's Mythology,Richard P. Martin,326000,17,Reference
9780064400961,Betsy-Tacy,Maud Hart Lovelace,131000,13,Juvenile Fiction
9780064400992,Betsy and Tacy Go Over the Big Hill,Maud Hart Lovelace,114000,16,Juvenile Fiction
9780064401685,The Wish Giver,Bill Brittain,267000,14,Juvenile Fiction
9780064402453,Racso and the Rats of NIMH,Jane Leslie Conly,101000,7,Juvenile Fiction
9780064403368,Child of the Owl,Laurence Yep,197000,17,Juvenile Fiction
9780064403870,"R-T, Margaret, and the Rats of NIMH",Jane Leslie Conly,195000,20,Juvenile Fiction
9780064404419,The Rainbow People,Laurence Yep,203000,14,Juvenile Fiction
9780064404891,Dragon's Gate,Laurence Yep,198000,15,Juvenile Fiction
9780064405447,Betsy's Wedding,Maud Hart Lovelace,376000,18,Juvenile Fiction
9780064405454,Betsy and the Great World,Maud Hart Lovelace,368000,17,Juvenile Fiction
9780064405478,Betsy Was a Junior,Maud Hart Lovelace,307000,6,Juvenile Fiction
9780064405713,Crazy Lady!,Jane Leslie Conly,351000,20,Juvenile Fiction
9780064405850,Strawberry Girl 60th Anniversary Edition,Lois Lenski,138000,18,Juvenile Fiction
9780064405959,Seven Spiders Spinning,Gregory Maguire,194000,20,Juvenile Fiction
9780064406307,The Midwife's Apprentice (rpkg),Karen Cushman,153000,10,Juvenile Fiction
9780064406925,Winter on the Farm,Laura Ingalls Wilder,302000,16,Juvenile Fiction
9780064407144,Down to the Bonny Glen,Melissa Wiley,350000,18,Juvenile Fiction
9780064407311,Monster,Walter Dean Myers,162000,11,Juvenile Fiction
9780064408585,Emily of Deep Valley,Maud Hart Lovelace,279000,13,Juvenile Fiction
9780064408677,The Trumpet of the Swan,E. B. White,400000,8,Juvenile Fiction
9780064408745,The Good Liar,Gregory Maguire,325000,20,Juvenile Fiction
9780064409902,Old Town in the Green Groves,Cynthia Rylant;Jim LaMarche,139000,17,Juvenile Fiction
9780064410342,Howl's Moving Castle,Diana Wynne Jones,250000,5,Juvenile Fiction
9780064410724,Four Stupid Cupids,Gregory Maguire,318000,8,Juvenile Fiction
9780064410939,Charlotte's Web (full color),E. B. White,102000,12,Juvenile Fiction
9780064420815,Christmas Stories,Laura Ingalls Wilder,183000,13,Juvenile Fiction
9780064434874,Christmas in the Big Woods,Laura Ingalls Wilder,383000,10,Juvenile Fiction
9780064434942,A Little House Birthday,Laura Ingalls Wilder,210000,5,Juvenile Fiction
9780064434980,The Deer in the Wood,Laura Ingalls Wilder,112000,14,Juvenile Fiction
9780064435260,A Little Prairie House,Laura Ingalls Wilder,258000,16,Juvenile Fiction
9780064440578,Grizzwold,Syd Hoff,378000,18,Juvenile Fiction
9780064440950,Chester,Syd Hoff,257000,6,Juvenile Fiction
9780064441766,Captain Cat,Syd Hoff,367000,11,Juvenile Fiction
9780064462044,My Little House Crafts Book,Carolyn Strom Collins,380000,17,Juvenile Nonfiction
9780064462341,Pioneer Girl,William Anderson,323000,18,Juvenile Nonfiction
9780064471961,Shade's Children (rack),Garth Nix,109000,12,Juvenile Fiction
9780064472777,All-American Girl,Meg Cabot,191000,16,Juvenile Fiction
9780064473552,Hexwood,Diana Wynne Jones,389000,7,Young Adult Fiction
9780066236179,A Light in the Attic Book and CD,Shel Silverstein,266000,17,Juvenile Nonfiction
9780066238500,The Chronicles of Narnia (adult),C. S. Lewis,389000,7,Fiction
9780066620107,What Would Machiavelli Do?,Stanley Bing,247000,13,Humor
9780067575208,The Sense of Wonder,Rachel Carson,286000,10,Nature
9780070488205,Virgin,James Patterson,259000,12,Fiction
9780071348270,Mission Possible,Ken Blanchard;Terry Waghorn,178000,14,Business & Economics
9780071401944,Crucial Conversations,Kerry Patterson;Joseph Grenny;Ron McMillan;Al Switzler,144000,20,Business & Economics
9780071418584,How to Talk to Anyone : 92 Little Tricks for Big Success in Relationships,Leil Lowndes,231000,9,Family & Relationships
9780071428484,"Easy French Reader, Second Edition",R. de Roussy de Sales,384000,17,Foreign Language Study
9780071433716,Slim to None,Jennifer Hendricks,273000,17,Biography & Autobiography
9780071451383,Practice Makes Perfect: Italian Verb Tenses,Paola Nanni-Tate,190000,7,Foreign Language Study
9780072226966,"Incident Response & Computer Forensics, 2nd Ed.",Kevin Mandia;Chris Prosise,313000,15,Computers
9780072920963,The Last Dance,Lynne Ann DeSpelder;Albert Lee Strickland,381000,7,Social Science
9780091883768,Who Moved My Cheese?,Spencer Johnson,293000,18,Self-Help
9780091894603,How to Have a Beautiful Mind,Edward De Bono,359000,19,Self-Help
9780091895815,The Toy Maker,Anthony McReavy,247000,5,Biography & Autobiography
9780091898243,Darwin's Watch,Terry Pratchett;Ian Stewart;Jack Sidney Cohen,318000,17,Cosmology
9780099134015,A Time to Kill,John Grisham,158000,6,Fiction
9780099173311,"""Surely You're Joking, Mr. Feynman!""",Richard Phillips Feynman;Ralph Leighton,178000,9,Physicists
9780099267546,Timequake,Kurt Vonnegut,298000,12,Fiction
9780099271499,Blood and Gold,Anne Rice,287000,18,Fiction
9780099273844,An Imaginary Life,David Malouf,194000,18,Australian fiction
9780099273868,The Great World,David Malouf,311000,16,Australia
9780099276494,The Risk Pool,Richard Russo,387000,20,Families
9780099282648,Survivor,Chuck Palahniuk,196000,8,American fiction
9780099282969,Bagombo Snuff Box,Kurt Vonnegut,115000,20,American fiction
9780099283225,Ali and Nino,Kurban Said,390000,7,Azerbaijan
9780099284482,A Star Called Henry,Roddy Doyle,181000,17,Dublin (Ireland)
9780099285557,Set this House on Fire,William Styron,366000,5,Americans
9780099285564,The Confessions of Nat Turner,William Styron,380000,10,Slave insurrections
9780099285823,Experience,Martin Amis,351000,12,Amis
9780099297703,Hannibal,Thomas Harris,386000,6,Dangerously mentally ill
9780099307914,Operation Shylock,Philip Roth,221000,5,American literature
9780099339212,The First Forty-nine Stories,Ernest Hemingway,333000,16,Fiction
9780099389019,The Professor of Desire,Philip Roth,285000,19,Unknown Category
9780099409960,The Phantom Menace,Terry Brooks;George Lucas,235000,7,Life on other planets
9780099410355,Traitor,Matthew Woodring Stover,356000,14,Science fiction
9780099410386,Star by Star,Troy Denning,206000,10,Life on other planets
9780099421863,Fury,Salman Rushdie,368000,5,Anger
9780099422341,Yeats is Dead!,Joseph O'Connor,245000,9,Comedy
9780099422686,Choke,Chuck Palahniuk,192000,6,Alzheimer's disease
9780099422693,The Dying Animal,Philip Roth,130000,12,College teachers
9780099427865,Illusions,Richard Bach,394000,18,Adventure stories
9780099428169,In the Pond,Ha Jin,337000,10,China
9780099428633,How to Travel with a Salmon and Other Essays,Umberto Eco,213000,5,Essays
9780099428640,The Trial,Franz Kafka,400000,8,Fiction
9780099429166,Turtle Moon,Alice Hoffman,147000,6,Mothers and sons
9780099429791,Atonement,Ian McEwan,223000,16,Atonement
9780099432449,A Birthday for Frances,Russell Hoban,197000,17,Badgers
9780099436744,The Gangs of New York,Herbert Asbury,244000,19,Gangs
9780099437529,The Whore's Child and Other Stories,Richard Russo,283000,14,Human behavior
9780099437598,In Watermelon Sugar,Richard Brautigan,373000,20,Social action
9780099446729,Blackwood Farm,Anne Rice,393000,10,Horror
9780099448464,The Carpenter's Pencil,Manuel Rivas,161000,17,Galicia (Spain : Region)
9780099448471,Sputnik Sweetheart,Haruki Murakami,142000,15,Businesswomen
9780099448570,"South of the Border, West of the Sun",Haruki Murakami,246000,20,Domestic fiction
9780099448754,The Elephant Vanishes,Haruki Murakami,254000,14,Japan
9780099448761,Dance Dance Dance,Haruki Murakami,347000,18,Crime investigation
9780099448921,The Rings of Saturn,Winfried Georg Sebald,343000,13,Authors
9780099449867,Elephant,Raymond Carver,337000,12,Short stories
9780099449898,"Will You Please be Quiet, Please",Raymond Carver,206000,7,Short stories
9780099453833,The Time of Our Singing,Richard Powers,280000,8,African Americans
9780099456452,The Spook's Apprentice,Joseph Delaney,204000,5,Exorcism
9780099458265,Human Traces,Sebastian Faulks,325000,11,Europe
9780099460176,Blood Canticle,Anne Rice,309000,8,Horror tales
9780099461098,Underground,Haruki Murakami,265000,18,Cults
9780099461265,Open House,Elizabeth Berg,350000,17,Divorced women
9780099462255,Like a Charm,Karin Slaughter,298000,20,Bracelets
9780099468196,Bleachers,John Grisham,158000,13,Death
9780099468646,Earthly Powers,Anthony Burgess,126000,20,Fiction
9780099471370,The Mummy,Anne Rice,211000,13,Egyptologists
9780099471431,Lasher,Anne Rice,215000,15,Demonology
9780099472636,Survivor's Quest,Timothy Zahn,387000,7,Life on other planets
9780099474128,Women Who Love Too Much,Robin Norwood,298000,12,Alcoholics
9780099474395,The Talisman Ring,Georgette Heyer,358000,16,Great Britain
9780099474425,The Convenient Marriage,Georgette Heyer,355000,6,Fiction
9780099474463,Lady of Quality,Georgette Heyer,108000,18,Fiction
9780099474548,A Very Long Engagement,Sébastien Japrisot,190000,7,Feature films [DVD]
9780099476351,Sprig Muslin,Georgette Heyer,256000,9,England
9780099477310,Catch-22,Joseph Heller,366000,9,Fiction
9780099478393,The Quiet American,Graham Greene,292000,18,Americans
9780099478447,The End of the Affair,Graham Greene,211000,10,Adultery
9780099481249,Enduring Love,Ian McEwan,263000,15,Accidents
9780099481560,For Whom the Bell Tolls,Ernest Hemingway,350000,16,Americans
9780099481683,Skipping Christmas,John Grisham,110000,9,Christmas
9780099483472,All Quiet on the Western Front,Erich Maria Remarque,165000,12,World War
9780099489986,Watermelon,Marian Keyes,203000,12,Fiction
9780099490685,The Invisible Writing,Arthur Koestler,233000,7,Authors
9780099498582,Dublin 4,Maeve Binchy,166000,6,Domestic fiction
9780099498599,Circle of Friends,Maeve Binchy,268000,11,College attendance
9780099498636,"Victoria Line, Central Line",Maeve Binchy,234000,15,London (England)
9780099498667,Firefly Summer,Maeve Binchy,208000,18,Domestic fiction
9780099556312,Airframe,Michael Crichton,142000,7,Adventure stories
9780099578512,Midnight's Children,Salman Rushdie,267000,17,Children of the rich
9780099582014,Sabbath's Theater,Philip Roth,350000,17,American fiction
9780099595816,Civilwarland in Bad Decline,George Saunders,293000,16,Short stories
9780099730514,Six Memos for the Next Millennium,Italo Calvino,200000,12,Literature
9780099742005,Total Recall,Piers Anthony,162000,17,Fiction
9780099748618,London Fields,Martin Amis,323000,8,City and town life
9780099766810,"Cry, the Beloved Country",Alan Paton,257000,19,Classical fiction
9780099771814,American Pastoral,Philip Roth,191000,5,American literature
9780099801900,Deception,Philip Roth,200000,12,Adultery
9780099910107,A Farewell to Arms,Ernest Hemingway,173000,11,War
9780099911708,Cross Stitch,Diana Gabaldon,148000,13,Historical fiction
9780099928409,Ratner's Star,Don DeLillo,160000,17,Life on other planets
9780130235015,Things Fall Apart,Chinua Achebe;Sandra Widner,341000,17,Igbo (African people)
9780130887016,C++ Programmer's Notebook,James Edward Keogh;John Shapley Gray,371000,19,Computers
9780131492028,Java,Walter J. Savitch,380000,17,Computers
9780131494848,Leadership in Organizations,Gary A. Yukl,193000,15,Business & Economics
9780131730366,Organized Crime,Michael D. Lyman;Gary W. Potter,241000,14,Law
9780131871656,Astronomy,Eric Chaisson;Stephen McMillan,358000,15,Mathematics
9780131922167,The African-American Odyssey,Darlene Clark Hine;William C. Hine;Stanley Harrold,198000,9,History
9780131935075,The Visual Arts,Hugh Honour;John Fleming,383000,12,Art
9780132197380,Three Genres,Stephen Minot,176000,16,Language Arts & Disciplines
9780132370455,Data Structures and Abstractions with Java,Frank M. Carrano,350000,5,Computers
9780140009378,Big Money,Pelham G. Wodehouse,273000,12,Fiction
9780140018325,Kiss Kiss,Roald Dahl,225000,11,Fiction
9780140055771,My Uncle Oswald,Roald Dahl,150000,12,Fiction
9780140065503,Water Music,T. Coraghessan Boyle,369000,15,Fiction
9780140071788,Roald Dahl's Book of Ghost Stories,Roald Dahl,333000,5,Ghost stories
9780140105834,The Pigeon,Patrick Süskind,240000,6,Pigeons
9780140110876,You Bright and Risen Angels,William T. Vollmann,305000,15,Fiction
9780140125054,Q E D,Richard Phillips Feynman,277000,12,Electrons
9780140128468,Love's Executioner,Irvin D. Yalom,166000,6,Existential psychotherapy
9780140131673,East is East,T. Coraghessan Boyle,339000,19,Fiction
9780140137002,Montaillou,Emmanuel Le Roy Ladurie,371000,7,Albigenses
9780140137347,L'usage de plaisirs,Michel Foucault,291000,6,Sex
9780140139396,The Big Rock Candy Mountain,Wallace Stegner,137000,18,Fiction
9780140139402,The Spectator Bird,Wallace Earle Stegner;Wallace Stegner,244000,15,Fiction
9780140139976,Sailor Song,Ken Kesey,322000,18,Fiction
9780140140828,The Best of Young British Novelists,Bill Buford,202000,12,Fiction
9780140143454,Liar's Poker,Michael M. Lewis,328000,15,Biography & Autobiography
9780140144185,Journal of a Novel,John Steinbeck,130000,17,Literary Criticism
9780140149241,We Were the Rats,Lawson Glassop,382000,11,Tobruk
9780140150742,The Portable Dorothy Parker,Dorothy Parker,146000,6,Literary Collections
9780140152746,Mao II,Don DeLillo,270000,6,Fiction
9780140153194,Justine,Lawrence Durrell,229000,17,Fiction
9780140154078,The Music of Chance,Paul Auster,257000,16,Fiction
9780140156041,Libra,Don DeLillo,321000,13,Fiction
9780140157185,The Assault,Reinaldo Arenas;Andrew Hurley,145000,7,Fiction
9780140157512,One Hundred Years of Solitude,Gabriel García Márquez;Gregory Rabassa,354000,18,Latin America
9780140158762,Chickenhawk - Back in the World,Robert Mason,301000,13,Biography & Autobiography
9780140159950,Ludwig Wittgenstein,Ray Monk,104000,19,Biography & Autobiography
9780140178135,Leviathan,Paul Auster,102000,11,Fiction
9780140178975,Essays,Michel de Montaigne,109000,6,Literary Collections
9780140185331,The Third Man and the Fallen Idol,Graham Greene,276000,7,Fiction
9780140186123,Collected Short Stories,Graham Greene,307000,17,Fiction
9780140187076,J R,William Gaddis,114000,12,Fiction
9780140188264,North of South,Shiva Naipaul,235000,14,Social Science
9780140189223,Six Characters in Search of an Author and Other Plays,Luigi Pirandello,112000,16,Drama
9780140189445,Humboldt's Gift,Saul Bellow,155000,12,Fiction
9780140192070,"I Ching, Or, Book of Changes",Richard Wilhelm;Cary F. Baynes,130000,5,Confucianism
9780140193701,Holy Madness,Georg Feuerstein,322000,5,Religion
9780140195538,The Beloved,Kahlil Gibran;John Walbridge,389000,8,Fiction
9780140196092,Who are You?,Malcolm Godwin,153000,11,Body
9780140230277,Harvesting the Heart,Jodi Picoult,262000,16,Fiction
9780140231571,Whores for Gloria,William T. Vollmann,302000,6,Fiction
9780140234442,"Selected letters, 1940-1956",Jack Kerouac;Ann Charters,276000,8,Biography & Autobiography
